,city,trips_in_first_30_days,signup_date,last_trip_date,weekday_pct,avg_dist,months_with_company
31233,Astapor,0,2014-01-25,2014-04-02,100.0,10.81,2
31234,Winterfell,3,2014-01-25,2014-06-27,40.0,3.55,5
31235,Winterfell,2,2014-01-25,2014-01-26,0.0,2.69,0
31236,Winterfell,2,2014-01-17,2014-06-29,50.0,5.66,5
31237,King's Landing,0,2014-01-30,2014-04-13,0.0,17.2,2
31238,King's Landing,3,2014-01-11,2014-06-30,44.4,8.29,5
31239,Astapor,1,2014-01-15,2014-01-16,100.0,1.15,0
31240,Astapor,1,2014-01-23,2014-01-23,100.0,13.0,0
31241,Astapor,1,2014-01-23,2014-02-02,0.0,3.82,0
31242,Winterfell,3,2014-01-24,2014-06-26,100.0,13.64,5
31243,King's Landing,0,2014-01-10,2014-06-19,100.0,5.07,5
31244,Astapor,2,2014-01-30,2014-02-17,50.0,2.67,0
31245,King's Landing,0,2014-01-31,2014-06-14,0.0,0.38,4
31246,Astapor,0,2014-01-03,2014-05-16,66.7,1.49,4
31247,Winterfell,0,2014-01-17,2014-03-02,20.0,2.47,1
31248,Astapor,1,2014-01-13,2014-01-19,0.0,4.14,0
31249,Winterfell,2,2014-01-23,2014-01-24,100.0,10.64,0
31250,Winterfell,0,2014-01-12,2014-06-20,100.0,17.76,5
31251,Winterfell,1,2014-01-18,2014-06-17,100.0,2.73,4
31252,King's Landing,0,2014-01-25,2014-06-08,0.0,2.58,4
31253,King's Landing,6,2014-01-07,2014-06-26,100.0,7.39,5
31254,Astapor,2,2014-01-19,2014-01-20,0.0,8.3,0
31255,Astapor,0,2014-01-21,2014-05-13,100.0,3.09,3
31256,Winterfell,0,2014-01-02,2014-03-16,0.0,4.81,2
31257,Winterfell,8,2014-01-26,2014-06-29,47.7,2.67,5
31258,King's Landing,1,2014-01-25,2014-02-01,100.0,3.83,0
31259,Astapor,0,2014-01-05,2014-06-29,60.0,4.64,5
31260,Winterfell,14,2014-01-22,2014-06-26,56.5,4.8,5
31261,King's Landing,0,2014-01-01,2014-06-27,57.1,4.47,5
31262,Astapor,1,2014-01-17,2014-01-18,100.0,5.64,0
31263,Astapor,2,2014-01-18,2014-01-19,0.0,6.33,0
31264,Astapor,0,2014-01-17,2014-04-11,100.0,7.92,2
31265,Winterfell,2,2014-01-31,2014-02-02,0.0,1.23,0
31266,King's Landing,1,2014-01-08,2014-06-14,100.0,1.48,5
31267,Winterfell,8,2014-01-25,2014-01-31,87.5,3.47,0
31268,King's Landing,1,2014-01-23,2014-04-03,100.0,4.59,2
31269,Winterfell,4,2014-01-02,2014-01-20,50.0,3.69,0
31270,Winterfell,0,2014-01-19,2014-06-22,0.0,3.56,5
31271,Winterfell,0,2014-01-01,2014-06-28,0.0,4.0,5
31272,Winterfell,2,2014-01-19,2014-07-01,71.4,2.74,5
31273,Winterfell,1,2014-01-26,2014-01-26,0.0,14.12,0
31274,Astapor,2,2014-01-29,2014-02-01,100.0,3.0,0
31275,Winterfell,2,2014-01-25,2014-05-01,33.3,6.75,3
31276,Astapor,0,2014-01-28,2014-04-30,100.0,4.31,3
31277,Astapor,1,2014-01-08,2014-01-10,100.0,12.45,0
31278,Winterfell,1,2014-01-24,2014-01-25,100.0,5.51,0
31279,Astapor,0,2014-01-19,2014-04-02,100.0,5.03,2
31280,Winterfell,7,2014-01-26,2014-06-12,77.3,7.99,4
31281,Winterfell,25,2014-01-13,2014-06-30,92.9,1.35,5
31282,Winterfell,3,2014-01-06,2014-06-21,70.6,5.5,5
31283,Winterfell,0,2014-01-15,2014-03-20,100.0,19.48,2
31284,Winterfell,0,2014-01-07,2014-03-08,50.0,1.78,1
31285,Winterfell,0,2014-01-17,2014-06-10,100.0,11.57,4
31286,King's Landing,0,2014-01-17,2014-06-30,60.7,4.63,5
31287,Astapor,3,2014-01-31,2014-06-24,72.7,2.26,4
31288,Winterfell,27,2014-01-09,2014-06-23,76.5,3.16,5
31289,Winterfell,2,2014-01-31,2014-02-25,100.0,6.2,0
31290,Astapor,8,2014-01-18,2014-04-20,63.0,2.51,3
31291,Winterfell,7,2014-01-06,2014-01-12,57.1,6.07,0
31292,Winterfell,1,2014-01-27,2014-02-04,100.0,9.19,0
31293,King's Landing,0,2014-01-16,2014-04-10,42.9,1.67,2
31294,Astapor,0,2014-01-08,2014-05-16,100.0,2.84,4
31295,Astapor,3,2014-01-21,2014-06-29,63.6,2.6,5
31296,Winterfell,1,2014-01-08,2014-01-15,100.0,1.07,0
31297,King's Landing,2,2014-01-24,2014-06-28,60.0,6.39,5
31298,Astapor,2,2014-01-26,2014-05-30,85.0,5.4,4
31299,Winterfell,0,2014-01-13,2014-04-24,100.0,2.18,3
31300,King's Landing,2,2014-01-02,2014-01-25,50.0,5.12,0
31301,Astapor,2,2014-01-13,2014-04-24,55.6,3.38,3
31302,Winterfell,0,2014-01-14,2014-06-17,100.0,3.72,5
31303,Astapor,1,2014-01-20,2014-01-20,100.0,2.73,0
31304,King's Landing,2,2014-01-17,2014-06-18,66.7,2.7,4
31305,Winterfell,1,2014-01-25,2014-01-26,0.0,1.06,0
31306,King's Landing,2,2014-01-13,2014-02-08,50.0,9.59,0
31307,Winterfell,3,2014-01-03,2014-06-27,63.0,5.98,5
31308,Astapor,1,2014-01-22,2014-06-28,50.0,7.62,5
31309,King's Landing,1,2014-01-04,2014-03-09,77.8,1.6,2
31310,Winterfell,3,2014-01-06,2014-02-22,60.0,3.01,1
31311,Astapor,0,2014-01-31,2014-05-06,50.0,2.03,3
31312,Winterfell,0,2014-01-02,2014-03-02,0.0,6.34,1
31313,Winterfell,2,2014-01-12,2014-07-01,33.3,9.37,5
31314,King's Landing,2,2014-01-10,2014-06-20,100.0,14.68,5
31315,Astapor,0,2014-01-09,2014-02-15,100.0,4.0,1
31316,King's Landing,1,2014-01-11,2014-01-11,0.0,4.91,0
31317,King's Landing,0,2014-01-25,2014-05-17,40.0,3.76,3
31318,King's Landing,2,2014-01-18,2014-06-23,0.0,1.53,5
31319,Winterfell,4,2014-01-16,2014-06-27,100.0,6.55,5
31320,King's Landing,0,2014-01-06,2014-06-19,100.0,6.17,5
31321,Astapor,3,2014-01-21,2014-01-22,100.0,5.12,0
31322,Winterfell,1,2014-01-30,2014-05-17,71.4,4.35,3
31323,Winterfell,0,2014-01-06,2014-05-20,50.0,1.96,4
31324,Winterfell,1,2014-01-18,2014-01-18,0.0,0.69,0
31325,Winterfell,2,2014-01-18,2014-02-16,0.0,4.54,0
31326,King's Landing,3,2014-01-18,2014-06-07,30.8,2.1,4
31327,Winterfell,4,2014-01-31,2014-02-01,75.0,4.71,0
31328,Astapor,0,2014-01-11,2014-06-19,93.3,5.57,5
31329,Astapor,0,2014-01-12,2014-05-07,60.0,3.26,3
31330,Winterfell,1,2014-01-06,2014-01-07,100.0,17.95,0
31331,King's Landing,6,2014-01-17,2014-06-08,53.3,6.11,4
31332,Winterfell,4,2014-01-18,2014-03-27,100.0,4.39,2
31333,Astapor,2,2014-01-17,2014-06-26,90.0,2.15,5
31334,Winterfell,0,2014-01-28,2014-05-25,80.0,7.26,3
31335,Astapor,0,2014-01-03,2014-02-07,100.0,1.32,1
31336,Astapor,0,2014-01-31,2014-03-21,100.0,1.6,1
31337,Winterfell,1,2014-01-14,2014-04-06,50.0,10.0,2
31338,Astapor,3,2014-01-29,2014-06-19,100.0,2.31,4
31339,Astapor,1,2014-01-23,2014-06-28,56.3,3.04,5
31340,Astapor,2,2014-01-01,2014-01-10,100.0,7.06,0
31341,Winterfell,2,2014-01-10,2014-01-12,0.0,12.4,0
31342,Winterfell,2,2014-01-23,2014-02-18,100.0,9.03,0
31343,King's Landing,3,2014-01-23,2014-04-25,100.0,3.7,3
31344,Winterfell,8,2014-01-26,2014-04-13,77.8,1.43,2
31345,Winterfell,1,2014-01-01,2014-05-17,30.0,2.15,4
31346,Astapor,1,2014-01-02,2014-04-03,37.5,3.02,2
31347,King's Landing,1,2014-01-02,2014-01-04,0.0,3.82,0
31348,Astapor,0,2014-01-31,2014-04-16,33.3,3.4,2
31349,King's Landing,0,2014-01-28,2014-06-12,100.0,1.49,4
31350,Winterfell,7,2014-01-18,2014-06-15,12.5,8.77,4
31351,King's Landing,0,2014-01-05,2014-05-21,100.0,14.16,4
31352,Winterfell,1,2014-01-02,2014-05-04,75.0,1.92,4
31353,Winterfell,18,2014-01-16,2014-06-14,76.8,3.21,4
31354,Winterfell,1,2014-01-29,2014-01-30,100.0,3.2,0
31355,Astapor,1,2014-01-18,2014-01-19,0.0,8.35,0
31356,Astapor,4,2014-01-08,2014-04-08,75.0,4.26,2
31357,Winterfell,1,2014-01-24,2014-01-25,100.0,0.0,0
31358,Winterfell,0,2014-01-29,2014-05-11,25.0,5.26,3
31359,Winterfell,6,2014-01-30,2014-05-09,100.0,3.26,3
31360,Astapor,1,2014-01-31,2014-02-01,100.0,13.65,0
31361,Winterfell,1,2014-01-25,2014-01-26,0.0,10.95,0
31362,Winterfell,0,2014-01-16,2014-05-23,100.0,24.16,4
31363,Winterfell,2,2014-01-13,2014-01-13,100.0,11.3,0
31364,Astapor,3,2014-01-24,2014-01-30,100.0,3.92,0
31365,King's Landing,2,2014-01-13,2014-06-28,59.1,1.3,5
31366,Winterfell,1,2014-01-31,2014-01-31,100.0,3.01,0
31367,King's Landing,1,2014-01-26,2014-06-25,75.0,6.7,4
31368,Winterfell,1,2014-01-02,2014-01-03,100.0,4.39,0
31369,Astapor,0,2014-01-12,2014-07-01,60.0,3.91,5
31370,Winterfell,5,2014-01-30,2014-04-16,69.2,1.82,2
31371,King's Landing,0,2014-01-10,2014-06-27,100.0,11.49,5
31372,King's Landing,1,2014-01-25,2014-06-27,73.3,1.41,5
31373,Astapor,1,2014-01-25,2014-05-08,40.0,2.81,3
31374,Astapor,1,2014-01-02,2014-01-03,100.0,5.33,0
31375,Astapor,2,2014-01-31,2014-02-24,100.0,9.76,0
31376,Astapor,1,2014-01-17,2014-01-20,0.0,1.65,0
31377,King's Landing,1,2014-01-24,2014-01-24,100.0,5.52,0
31378,Winterfell,0,2014-01-31,2014-06-04,100.0,0.04,4
31379,Astapor,0,2014-01-12,2014-03-14,100.0,2.93,2
31380,Astapor,5,2014-01-13,2014-01-15,100.0,1.59,0
31381,Winterfell,1,2014-01-25,2014-07-01,100.0,2.62,5
31382,Astapor,3,2014-01-23,2014-02-05,100.0,23.5,0
31383,Winterfell,1,2014-01-31,2014-02-03,100.0,0.75,0
31384,Winterfell,0,2014-01-10,2014-06-29,0.0,2.08,5
31385,King's Landing,1,2014-01-22,2014-06-20,58.3,2.34,4
31386,Astapor,4,2014-01-22,2014-06-25,53.3,4.12,5
31387,King's Landing,2,2014-01-30,2014-04-24,66.7,4.82,2
31388,Winterfell,1,2014-01-06,2014-06-28,68.4,4.0,5
31389,Astapor,3,2014-01-31,2014-06-09,50.0,4.4,4
31390,King's Landing,0,2014-01-07,2014-07-01,66.7,1.9,5
31391,Astapor,0,2014-01-07,2014-03-27,66.7,7.94,2
31392,Astapor,0,2014-01-02,2014-06-22,57.1,2.53,5
31393,Astapor,0,2014-01-20,2014-05-21,50.0,3.36,3
31394,King's Landing,0,2014-01-16,2014-06-25,87.5,1.39,5
31395,King's Landing,2,2014-01-29,2014-01-30,100.0,10.19,0
31396,Winterfell,2,2014-01-23,2014-06-29,40.0,4.83,5
31397,Astapor,1,2014-01-14,2014-06-08,28.6,5.95,4
31398,Astapor,2,2014-01-23,2014-05-04,37.5,4.53,3
31399,King's Landing,4,2014-01-03,2014-06-01,0.0,3.37,4
31400,King's Landing,6,2014-01-13,2014-06-30,91.3,2.77,5
31401,King's Landing,0,2014-01-15,2014-04-27,0.0,0.53,3
31402,Astapor,0,2014-01-05,2014-04-27,33.3,5.45,3
31403,Winterfell,15,2014-01-06,2014-06-28,73.4,5.69,5
31404,Winterfell,1,2014-01-06,2014-07-01,66.7,1.12,5
31405,Winterfell,1,2014-01-12,2014-01-13,0.0,1.67,0
31406,Winterfell,5,2014-01-04,2014-06-14,41.2,1.26,5
31407,Astapor,0,2014-01-31,2014-06-14,33.3,3.28,4
31408,Winterfell,2,2014-01-31,2014-02-01,50.0,1.34,0
31409,Astapor,0,2014-01-23,2014-06-01,0.0,2.43,4
31410,Astapor,1,2014-01-01,2014-06-27,87.5,5.43,5
31411,Winterfell,2,2014-01-04,2014-03-29,33.3,3.83,2
31412,Winterfell,14,2014-01-03,2014-06-27,95.7,1.67,5
31413,Winterfell,1,2014-01-12,2014-01-13,0.0,4.8,0
31414,Winterfell,1,2014-01-21,2014-06-29,50.0,10.33,5
31415,Winterfell,8,2014-01-26,2014-06-28,28.6,4.03,5
31416,Astapor,0,2014-01-27,2014-05-28,100.0,7.48,3
31417,Astapor,1,2014-01-16,2014-01-16,100.0,5.13,0
31418,King's Landing,4,2014-01-25,2014-06-20,61.5,4.69,4
31419,King's Landing,1,2014-01-10,2014-01-10,100.0,13.84,0
31420,Winterfell,0,2014-01-29,2014-06-28,0.0,0.03,4
31421,Astapor,1,2014-01-12,2014-03-21,100.0,1.06,2
31422,Winterfell,4,2014-01-23,2014-04-16,83.3,2.09,2
31423,Winterfell,1,2014-01-31,2014-02-01,0.0,12.87,0
31424,Astapor,2,2014-01-22,2014-02-16,0.0,1.35,0
31425,Winterfell,1,2014-01-01,2014-01-01,100.0,4.31,0
31426,Winterfell,2,2014-01-10,2014-05-09,57.1,4.08,3
31427,Winterfell,3,2014-01-28,2014-02-02,33.3,4.01,0
31428,Astapor,2,2014-01-25,2014-03-25,60.0,8.98,1
31429,Astapor,2,2014-01-23,2014-04-22,100.0,9.61,2
31430,Winterfell,0,2014-01-21,2014-06-21,0.0,6.99,4
31431,Winterfell,1,2014-01-23,2014-01-24,100.0,32.75,0
31432,Winterfell,1,2014-01-11,2014-01-12,0.0,1.91,0
31433,Astapor,1,2014-01-10,2014-05-22,75.0,2.14,4
31434,Astapor,0,2014-01-16,2014-03-08,0.0,12.12,1
31435,Astapor,0,2014-01-06,2014-05-28,100.0,4.58,4
31436,Winterfell,3,2014-01-14,2014-03-14,20.0,6.14,1
31437,King's Landing,3,2014-01-30,2014-06-16,100.0,4.92,4
31438,Winterfell,0,2014-01-16,2014-05-31,0.0,1.83,4
31439,Winterfell,3,2014-01-06,2014-02-07,80.0,2.35,1
31440,Astapor,1,2014-01-31,2014-05-29,33.3,9.56,3
31441,Winterfell,1,2014-01-04,2014-01-05,0.0,8.36,0
31442,Astapor,1,2014-01-15,2014-06-05,100.0,3.27,4
31443,Winterfell,0,2014-01-18,2014-04-04,100.0,7.01,2
31444,Winterfell,8,2014-01-27,2014-06-19,74.2,4.51,4
31445,Astapor,0,2014-01-11,2014-03-20,100.0,12.02,2
31446,Winterfell,0,2014-01-10,2014-03-30,0.0,4.18,2
31447,Winterfell,0,2014-01-31,2014-03-23,0.0,5.0,1
31448,King's Landing,3,2014-01-08,2014-06-11,100.0,2.52,5
31449,Winterfell,3,2014-01-29,2014-05-09,75.0,11.15,3
31450,King's Landing,3,2014-01-30,2014-06-29,60.0,3.3,4
31451,Astapor,0,2014-01-12,2014-05-15,100.0,2.52,4
31452,Winterfell,0,2014-01-03,2014-02-15,0.0,1.99,1
31453,Astapor,3,2014-01-09,2014-02-06,66.7,4.25,0
31454,Winterfell,1,2014-01-16,2014-02-05,100.0,1.77,0
31455,Winterfell,5,2014-01-10,2014-06-09,25.0,2.6,4
31456,Winterfell,1,2014-01-08,2014-01-09,100.0,20.72,0
31457,Winterfell,9,2014-01-27,2014-05-24,30.8,3.67,3
31458,Winterfell,2,2014-01-12,2014-01-20,100.0,14.94,0
31459,Astapor,0,2014-01-30,2014-03-22,0.0,6.15,1
31460,Winterfell,0,2014-01-02,2014-04-21,30.0,3.18,3
31461,Winterfell,1,2014-01-10,2014-05-03,50.0,14.33,3
31462,King's Landing,1,2014-01-09,2014-05-04,40.0,3.43,3
31463,Astapor,0,2014-01-30,2014-06-22,0.0,4.81,4
31464,Winterfell,11,2014-01-27,2014-06-15,68.0,3.35,4
31465,Winterfell,2,2014-01-25,2014-02-02,0.0,1.08,0
31466,King's Landing,2,2014-01-01,2014-01-21,100.0,1.53,0
31467,Astapor,1,2014-01-28,2014-01-29,100.0,14.88,0
31468,Astapor,1,2014-01-14,2014-06-16,41.7,4.84,5
31469,Astapor,0,2014-01-03,2014-02-28,100.0,2.75,1
31470,Winterfell,10,2014-01-16,2014-06-25,94.5,4.04,5
31471,King's Landing,0,2014-01-02,2014-06-30,54.5,2.18,5
31472,Winterfell,2,2014-01-04,2014-02-26,50.0,4.33,1
31473,Winterfell,1,2014-01-17,2014-01-21,100.0,1.98,0
31474,Winterfell,8,2014-01-05,2014-01-25,87.5,6.07,0
31475,Winterfell,1,2014-01-11,2014-05-16,33.3,17.6,4
31476,Winterfell,2,2014-01-24,2014-06-14,33.3,3.82,4
31477,Winterfell,3,2014-01-23,2014-03-12,100.0,5.6,1
31478,Astapor,2,2014-01-14,2014-06-13,100.0,3.26,4
31479,Astapor,0,2014-01-14,2014-06-25,83.3,1.94,5
31480,Winterfell,1,2014-01-22,2014-01-23,100.0,1.26,0
31481,King's Landing,4,2014-01-25,2014-07-01,75.0,16.36,5
31482,Winterfell,0,2014-01-31,2014-06-07,0.0,2.78,4
31483,Astapor,1,2014-01-18,2014-01-19,0.0,0.0,0
31484,Astapor,3,2014-01-22,2014-06-01,45.5,2.18,4
31485,Astapor,0,2014-01-07,2014-05-31,75.0,1.99,4
31486,King's Landing,0,2014-01-29,2014-06-25,66.7,3.05,4
31487,Winterfell,1,2014-01-24,2014-06-25,71.4,2.38,4
31488,Winterfell,1,2014-01-23,2014-01-25,100.0,7.67,0
31489,King's Landing,3,2014-01-12,2014-04-05,31.6,2.62,2
31490,King's Landing,1,2014-01-10,2014-01-11,100.0,4.42,0
31491,Astapor,1,2014-01-10,2014-01-11,100.0,12.97,0
31492,Astapor,3,2014-01-24,2014-01-26,33.3,1.68,0
31493,Astapor,3,2014-01-26,2014-02-09,0.0,14.86,0
31494,King's Landing,7,2014-01-12,2014-06-26,66.7,3.15,5
31495,Astapor,0,2014-01-29,2014-05-30,100.0,5.84,3
31496,Winterfell,2,2014-01-07,2014-06-30,58.2,3.74,5
31497,King's Landing,1,2014-01-05,2014-05-13,66.7,5.65,4
31498,Winterfell,4,2014-01-19,2014-06-29,35.7,3.4,5
31499,King's Landing,0,2014-01-27,2014-07-01,100.0,11.53,5
31500,Winterfell,2,2014-01-10,2014-06-21,0.0,2.3,5
31501,Winterfell,3,2014-01-26,2014-02-16,0.0,2.06,0
31502,Winterfell,1,2014-01-11,2014-01-11,0.0,3.21,0
31503,Winterfell,3,2014-01-03,2014-01-05,33.3,10.41,0
31504,Winterfell,2,2014-01-24,2014-06-12,69.2,2.6,4
31505,Astapor,0,2014-01-09,2014-03-19,50.0,3.98,2
31506,Winterfell,1,2014-01-07,2014-05-23,100.0,4.13,4
31507,King's Landing,1,2014-01-28,2014-06-23,100.0,10.02,4
31508,King's Landing,2,2014-01-28,2014-02-02,0.0,3.32,0
31509,Astapor,11,2014-01-28,2014-05-01,56.5,2.85,3
31510,Astapor,1,2014-01-31,2014-01-31,100.0,4.75,0
31511,Astapor,0,2014-01-15,2014-06-07,100.0,2.76,4
31512,Winterfell,0,2014-01-06,2014-06-30,66.7,4.98,5
31513,Winterfell,1,2014-01-29,2014-01-30,100.0,14.4,0
31514,Winterfell,1,2014-01-11,2014-02-02,0.0,3.13,0
31515,Astapor,2,2014-01-04,2014-01-05,0.0,7.4,0
31516,Astapor,4,2014-01-23,2014-05-04,75.0,2.98,3
31517,Winterfell,11,2014-01-09,2014-02-12,60.0,3.5,1
31518,King's Landing,1,2014-01-11,2014-01-11,0.0,16.14,0
31519,Astapor,1,2014-01-12,2014-06-14,50.0,4.07,5
31520,Winterfell,3,2014-01-18,2014-05-14,41.7,1.94,3
31521,King's Landing,0,2014-01-13,2014-06-21,100.0,2.16,5
31522,Winterfell,1,2014-01-18,2014-06-27,90.0,1.16,5
31523,Winterfell,2,2014-01-25,2014-04-21,66.7,11.85,2
31524,Astapor,0,2014-01-23,2014-05-30,50.0,4.0,4
31525,Astapor,2,2014-01-04,2014-01-05,0.0,1.66,0
31526,Astapor,0,2014-01-25,2014-04-26,0.0,5.03,2
31527,Winterfell,0,2014-01-11,2014-06-26,100.0,2.92,5
31528,Winterfell,1,2014-01-07,2014-04-29,100.0,2.09,3
31529,Winterfell,0,2014-01-07,2014-06-29,0.0,1.64,5
31530,King's Landing,1,2014-01-25,2014-01-26,0.0,15.73,0
31531,Astapor,1,2014-01-19,2014-01-21,100.0,8.07,0
31532,Winterfell,13,2014-01-23,2014-04-26,60.0,2.43,3
31533,Astapor,1,2014-01-16,2014-04-18,100.0,8.33,3
31534,King's Landing,0,2014-01-27,2014-05-28,100.0,2.56,3
31535,Astapor,5,2014-01-24,2014-06-01,36.4,1.52,4
31536,Winterfell,0,2014-01-20,2014-04-26,42.9,6.0,3
31537,Astapor,1,2014-01-20,2014-02-09,0.0,8.48,0
31538,Astapor,6,2014-01-25,2014-05-15,61.1,4.09,3
31539,King's Landing,0,2014-01-17,2014-06-05,100.0,1.1,4
31540,Winterfell,1,2014-01-20,2014-05-02,50.0,9.01,3
31541,Winterfell,1,2014-01-27,2014-05-19,66.7,5.69,3
31542,Winterfell,0,2014-01-13,2014-03-26,100.0,21.88,2
31543,Winterfell,4,2014-01-24,2014-02-21,75.0,6.31,0
31544,Astapor,0,2014-01-24,2014-05-26,100.0,2.63,4
31545,King's Landing,1,2014-01-13,2014-01-14,100.0,15.81,0
31546,Astapor,0,2014-01-12,2014-05-02,100.0,5.46,3
31547,Winterfell,3,2014-01-26,2014-01-27,66.7,2.53,0
31548,King's Landing,0,2014-01-24,2014-05-15,100.0,4.01,3
31549,Astapor,2,2014-01-12,2014-03-23,25.0,6.49,2
31550,Winterfell,2,2014-01-30,2014-03-09,50.0,1.87,1
31551,Winterfell,1,2014-01-05,2014-03-23,37.5,1.83,2
31552,Astapor,9,2014-01-15,2014-06-26,68.0,3.24,5
31553,Astapor,1,2014-01-25,2014-01-26,0.0,5.22,0
31554,Winterfell,2,2014-01-24,2014-01-25,50.0,1.28,0
31555,Winterfell,0,2014-01-05,2014-06-27,84.8,2.35,5
31556,Winterfell,1,2014-01-15,2014-01-16,100.0,21.44,0
31557,Winterfell,4,2014-01-09,2014-04-20,41.2,4.64,3
31558,Winterfell,1,2014-01-21,2014-01-22,100.0,1.85,0
31559,Astapor,5,2014-01-28,2014-05-11,75.0,2.07,3
31560,King's Landing,0,2014-01-08,2014-06-23,100.0,12.1,5
31561,Winterfell,0,2014-01-19,2014-05-19,50.0,9.68,3
31562,Winterfell,3,2014-01-19,2014-02-07,66.7,4.46,0
31563,Winterfell,3,2014-01-11,2014-01-12,0.0,3.36,0
31564,King's Landing,1,2014-01-17,2014-01-18,100.0,0.66,0
31565,King's Landing,4,2014-01-20,2014-06-25,74.0,1.64,5
31566,Winterfell,3,2014-01-11,2014-06-29,50.0,4.75,5
31567,King's Landing,7,2014-01-26,2014-06-23,64.9,2.34,4
31568,Winterfell,0,2014-01-08,2014-06-07,0.0,18.19,4
31569,Astapor,0,2014-01-06,2014-05-21,100.0,6.7,4
31570,Winterfell,0,2014-01-06,2014-07-01,80.0,6.86,5
31571,Winterfell,2,2014-01-12,2014-06-30,77.8,4.58,5
31572,Winterfell,6,2014-01-10,2014-06-07,66.7,3.52,4
31573,Winterfell,2,2014-01-25,2014-05-04,0.0,2.99,3
31574,King's Landing,5,2014-01-22,2014-06-22,63.6,5.67,4
31575,Winterfell,0,2014-01-04,2014-06-28,50.0,4.48,5
31576,Astapor,3,2014-01-19,2014-06-28,44.8,3.6,5
31577,King's Landing,2,2014-01-12,2014-06-29,87.5,2.95,5
31578,Astapor,2,2014-01-23,2014-03-08,50.0,1.88,1
31579,Winterfell,0,2014-01-03,2014-06-05,100.0,18.33,5
31580,King's Landing,2,2014-01-19,2014-01-20,0.0,1.41,0
31581,Winterfell,7,2014-01-06,2014-02-03,14.3,1.84,0
31582,Winterfell,1,2014-01-19,2014-06-16,50.0,4.7,4
31583,Winterfell,0,2014-01-11,2014-02-12,100.0,20.33,1
31584,Astapor,1,2014-01-28,2014-06-28,44.4,4.25,4
31585,Winterfell,6,2014-01-28,2014-02-25,83.3,3.66,0
31586,Astapor,6,2014-01-12,2014-04-16,71.4,6.64,3
31587,Winterfell,12,2014-01-19,2014-07-01,70.0,5.63,5
31588,Astapor,1,2014-01-25,2014-03-09,0.0,6.91,1
31589,King's Landing,0,2014-01-26,2014-05-23,50.0,14.15,3
31590,Astapor,2,2014-01-16,2014-06-20,100.0,6.04,5
31591,Winterfell,4,2014-01-17,2014-03-17,33.3,2.41,1
31592,Winterfell,1,2014-01-08,2014-03-16,50.0,4.53,2
31593,Winterfell,1,2014-01-02,2014-01-02,100.0,6.07,0
31594,Astapor,0,2014-01-11,2014-03-22,0.0,1.9,2
31595,Astapor,8,2014-01-19,2014-06-21,57.1,1.47,5
31596,King's Landing,2,2014-01-22,2014-02-09,0.0,2.43,0
31597,Astapor,10,2014-01-12,2014-01-16,100.0,3.87,0
31598,King's Landing,4,2014-01-19,2014-06-21,38.5,3.14,5
31599,Astapor,1,2014-01-01,2014-04-21,50.0,7.08,3
31600,Winterfell,1,2014-01-31,2014-02-01,100.0,0.83,0
31601,Winterfell,2,2014-01-15,2014-05-26,100.0,4.57,4
31602,Astapor,2,2014-01-25,2014-02-22,50.0,12.24,0
31603,Astapor,0,2014-01-19,2014-05-02,100.0,7.11,3
31604,Astapor,1,2014-01-29,2014-01-29,100.0,15.92,0
31605,Winterfell,1,2014-01-31,2014-02-03,100.0,9.7,0
31606,Astapor,0,2014-01-08,2014-02-23,0.0,6.02,1
31607,Winterfell,1,2014-01-28,2014-01-29,100.0,5.75,0
31608,Astapor,0,2014-01-10,2014-05-20,60.0,7.11,4
31609,Astapor,3,2014-01-23,2014-05-12,33.3,6.67,3
31610,Winterfell,2,2014-01-15,2014-06-05,100.0,12.59,4
31611,Winterfell,1,2014-01-23,2014-01-23,100.0,15.53,0
31612,King's Landing,0,2014-01-26,2014-06-29,0.0,1.48,5
31613,Winterfell,1,2014-01-19,2014-01-19,0.0,5.99,0
31614,Winterfell,0,2014-01-21,2014-05-08,100.0,7.66,3
31615,Astapor,0,2014-01-28,2014-03-15,42.9,2.92,1
31616,Astapor,0,2014-01-12,2014-05-30,100.0,14.62,4
31617,Winterfell,0,2014-01-31,2014-05-30,50.0,3.51,3
31618,Winterfell,1,2014-01-03,2014-04-27,0.0,8.94,3
31619,Winterfell,0,2014-01-17,2014-03-17,100.0,5.77,1
31620,Winterfell,3,2014-01-03,2014-06-27,38.1,2.77,5
31621,Astapor,3,2014-01-19,2014-05-16,40.0,3.66,3
31622,Astapor,1,2014-01-31,2014-06-11,100.0,5.62,4
31623,Winterfell,0,2014-01-24,2014-03-06,100.0,14.64,1
31624,Winterfell,2,2014-01-26,2014-06-13,75.0,4.63,4
31625,Winterfell,0,2014-01-25,2014-06-28,66.7,4.97,5
31626,King's Landing,4,2014-01-31,2014-06-26,73.1,3.54,4
31627,Astapor,1,2014-01-19,2014-04-25,66.7,3.8,3
31628,Winterfell,0,2014-01-19,2014-03-16,0.0,2.27,1
31629,Winterfell,0,2014-01-06,2014-06-07,60.0,2.59,4
31630,Winterfell,0,2014-01-04,2014-03-30,50.0,14.05,2
31631,King's Landing,0,2014-01-31,2014-05-26,0.0,1.75,3
31632,Winterfell,2,2014-01-02,2014-06-22,50.0,3.92,5
31633,Winterfell,2,2014-01-10,2014-04-04,75.0,5.89,2
31634,Winterfell,3,2014-01-07,2014-01-09,100.0,0.99,0
